ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Key,date,Period,Iteration,zeros,zeros_upper,zeros_lower
2022-07-11,13873.396,-2794.35,15866.781,13873.396,13873.396,-7178.7363,-7178.7363,-7178.7363,-7178.7363,-7178.7363,-7178.7363,0.0,0.0,0.0,6694.66,85581_CL02_GT,2022-07-11,History,202309,,,
2022-07-21,13903.848,-3219.4277,15086.906,13903.848,13903.848,-8031.2925,-8031.2925,-8031.2925,-8031.2925,-8031.2925,-8031.2925,0.0,0.0,0.0,5872.555,85581_CL02_GT,2022-07-21,History,202309,,,
2022-08-01,13937.344,-3214.2266,15468.345,13937.344,13937.344,-7812.5894,-7812.5894,-7812.5894,-7812.5894,-7812.5894,-7812.5894,0.0,0.0,0.0,6124.7544,85581_CL02_GT,2022-08-01,History,202309,,,
2022-08-11,13967.795,-1692.9952,16984.793,13967.795,13967.795,-6465.1323,-6465.1323,-6465.1323,-6465.1323,-6465.1323,-6465.1323,0.0,0.0,0.0,7502.662,85581_CL02_GT,2022-08-11,History,202309,,,
2022-08-21,13998.246,735.87537,19746.375,13998.246,13998.246,-3751.4036,-3751.4036,-3751.4036,-3751.4036,-3751.4036,-3751.4036,0.0,0.0,0.0,10246.842,85581_CL02_GT,2022-08-21,History,202309,,,
2022-09-01,14031.742,2911.6538,21875.906,14031.742,14031.742,-1504.6245,-1504.6245,-1504.6245,-1504.6245,-1504.6245,-1504.6245,0.0,0.0,0.0,12527.117,85581_CL02_GT,2022-09-01,History,202309,,,
2022-09-11,14062.192,3494.7556,22036.988,14062.192,14062.192,-1425.8447,-1425.8447,-1425.8447,-1425.8447,-1425.8447,-1425.8447,0.0,0.0,0.0,12636.348,85581_CL02_GT,2022-09-11,History,202309,,,
2022-09-21,14092.644,3732.7368,22333.406,14092.644,14092.644,-1257.2104,-1257.2104,-1257.2104,-1257.2104,-1257.2104,-1257.2104,0.0,0.0,0.0,12835.434,85581_CL02_GT,2022-09-21,History,202309,,,
2022-10-01,14123.095,4221.974,22315.115,14123.095,14123.095,-259.73203,-259.73203,-259.73203,-259.73203,-259.73203,-259.73203,0.0,0.0,0.0,13863.362,85581_CL02_GT,2022-10-01,History,202309,,,
2022-10-11,14153.546,4804.5483,23539.045,14153.546,14153.546,-200.93602,-200.93602,-200.93602,-200.93602,-200.93602,-200.93602,0.0,0.0,0.0,13952.609,85581_CL02_GT,2022-10-11,History,202309,,,
2022-10-21,14183.997,4057.3406,22457.686,14183.997,14183.997,-908.0141,-908.0141,-908.0141,-908.0141,-908.0141,-908.0141,0.0,0.0,0.0,13275.982,85581_CL02_GT,2022-10-21,History,202309,,,
2022-11-01,14217.492,3367.403,22303.03,14217.492,14217.492,-705.97034,-705.97034,-705.97034,-705.97034,-705.97034,-705.97034,0.0,0.0,0.0,13511.522,85581_CL02_GT,2022-11-01,History,202309,,,
2022-11-11,14247.943,3597.9277,22804.547,14247.943,14247.943,-1131.1854,-1131.1854,-1131.1854,-1131.1854,-1131.1854,-1131.1854,0.0,0.0,0.0,13116.758,85581_CL02_GT,2022-11-11,History,202309,,,
2022-11-21,14278.395,1794.1594,19137.645,14278.395,14278.395,-3293.6575,-3293.6575,-3293.6575,-3293.6575,-3293.6575,-3293.6575,0.0,0.0,0.0,10984.737,85581_CL02_GT,2022-11-21,History,202309,,,
2022-12-01,14308.846,454.81314,19759.809,14308.846,14308.846,-4094.3923,-4094.3923,-4094.3923,-4094.3923,-4094.3923,-4094.3923,0.0,0.0,0.0,10214.453,85581_CL02_GT,2022-12-01,History,202309,,,
2022-12-11,14339.297,3487.8992,21569.178,14339.297,14339.297,-1951.8827,-1951.8827,-1951.8827,-1951.8827,-1951.8827,-1951.8827,0.0,0.0,0.0,12387.414,85581_CL02_GT,2022-12-11,History,202309,,,
2022-12-21,14369.747,4689.881,22731.45,14369.747,14369.747,-362.72565,-362.72565,-362.72565,-362.72565,-362.72565,-362.72565,0.0,0.0,0.0,14007.021,85581_CL02_GT,2022-12-21,History,202309,,,
2023-01-01,14403.243,3417.8796,22534.754,14403.243,14403.243,-1122.3981,-1122.3981,-1122.3981,-1122.3981,-1122.3981,-1122.3981,0.0,0.0,0.0,13280.846,85581_CL02_GT,2023-01-01,History,202309,,,
2023-01-11,14433.694,4724.2583,22460.943,14433.694,14433.694,-761.20435,-761.20435,-761.20435,-761.20435,-761.20435,-761.20435,0.0,0.0,0.0,13672.49,85581_CL02_GT,2023-01-11,History,202309,,,
2023-01-21,14464.1455,6351.8574,24520.492,14464.1455,14464.1455,1195.4365,1195.4365,1195.4365,1195.4365,1195.4365,1195.4365,0.0,0.0,0.0,15659.582,85581_CL02_GT,2023-01-21,History,202309,,,
2023-02-01,14497.642,7869.183,25824.168,14497.642,14497.642,2274.1467,2274.1467,2274.1467,2274.1467,2274.1467,2274.1467,0.0,0.0,0.0,16771.79,85581_CL02_GT,2023-02-01,History,202309,,,
2023-02-11,14528.093,9021.502,27261.303,14528.093,14528.093,3515.5894,3515.5894,3515.5894,3515.5894,3515.5894,3515.5894,0.0,0.0,0.0,18043.682,85581_CL02_GT,2023-02-11,History,202309,,,
2023-02-21,14558.544,12719.454,31462.012,14558.544,14558.544,7023.273,7023.273,7023.273,7023.273,7023.273,7023.273,0.0,0.0,0.0,21581.816,85581_CL02_GT,2023-02-21,History,202309,,,
2023-03-01,14582.904,15454.676,33453.25,14582.904,14582.904,9543.46,9543.46,9543.46,9543.46,9543.46,9543.46,0.0,0.0,0.0,24126.363,85581_CL02_GT,2023-03-01,History,202309,,,
2023-03-11,14613.355,15021.241,33586.938,14613.355,14613.355,9792.731,9792.731,9792.731,9792.731,9792.731,9792.731,0.0,0.0,0.0,24406.088,85581_CL02_GT,2023-03-11,History,202309,,,
2023-03-21,14643.807,14377.645,32874.207,14643.802,14643.807,9015.7705,9015.7705,9015.7705,9015.7705,9015.7705,9015.7705,0.0,0.0,0.0,23659.576,85581_CL02_GT,2023-03-21,Forecast,202309,,,
2023-04-01,14677.303,15168.99,33593.82,14677.178,14677.451,9792.299,9792.299,9792.299,9792.299,9792.299,9792.299,0.0,0.0,0.0,24469.602,85581_CL02_GT,2023-04-01,Forecast,202309,,,
2023-04-11,14707.753,14276.911,32502.643,14707.421,14708.148,8957.833,8957.833,8957.833,8957.833,8957.833,8957.833,0.0,0.0,0.0,23665.586,85581_CL02_GT,2023-04-11,Forecast,202309,,,
2023-04-21,14738.204,10369.085,28894.03,14737.618,14738.806,5216.288,5216.288,5216.288,5216.288,5216.288,5216.288,0.0,0.0,0.0,19954.492,85581_CL02_GT,2023-04-21,Forecast,202309,,,
2023-05-01,14768.655,7868.9717,26515.133,14767.789,14769.677,2357.9663,2357.9663,2357.9663,2357.9663,2357.9663,2357.9663,0.0,0.0,0.0,17126.621,85581_CL02_GT,2023-05-01,Forecast,202309,,,
2023-05-11,14799.106,7372.2314,25211.463,14797.879,14800.531,1765.9493,1765.9493,1765.9493,1765.9493,1765.9493,1765.9493,0.0,0.0,0.0,16565.055,85581_CL02_GT,2023-05-11,Forecast,202309,,,
2023-05-21,14829.558,6023.008,23344.58,14827.925,14831.341,224.88905,224.88905,224.88905,224.88905,224.88905,224.88905,0.0,0.0,0.0,15054.446,85581_CL02_GT,2023-05-21,Forecast,202309,,,
2023-06-01,14863.054,2319.0461,21026.107,14860.949,14865.362,-3014.1887,-3014.1887,-3014.1887,-3014.1887,-3014.1887,-3014.1887,0.0,0.0,0.0,11848.864,85581_CL02_GT,2023-06-01,Forecast,202309,,,
2023-06-11,14893.504,2195.9675,19975.889,14890.902,14896.335,-4162.9546,-4162.9546,-4162.9546,-4162.9546,-4162.9546,-4162.9546,0.0,0.0,0.0,10730.55,85581_CL02_GT,2023-06-11,Forecast,202309,,,
2023-06-21,14923.955,1685.2485,19725.955,14920.952,14927.252,-4013.8953,-4013.8953,-4013.8953,-4013.8953,-4013.8953,-4013.8953,0.0,0.0,0.0,10910.06,85581_CL02_GT,2023-06-21,Forecast,202309,,,
2023-07-01,14954.406,879.2809,18354.729,14950.944,14958.299,-5185.509,-5185.509,-5185.509,-5185.509,-5185.509,-5185.509,0.0,0.0,0.0,9768.897,85581_CL02_GT,2023-07-01,Forecast,202309,,,
2023-07-11,14984.857,-1454.0695,16900.834,14980.861,14989.385,-7139.6885,-7139.6885,-7139.6885,-7139.6885,-7139.6885,-7139.6885,0.0,0.0,0.0,7845.1685,85581_CL02_GT,2023-07-11,Forecast,202309,,,
2023-07-21,15015.309,-1760.4906,16368.228,15010.599,15020.365,-8025.0464,-8025.0464,-8025.0464,-8025.0464,-8025.0464,-8025.0464,0.0,0.0,0.0,6990.2617,85581_CL02_GT,2023-07-21,Forecast,202309,,,
2023-08-01,15048.804,-2789.3064,15886.28,15043.477,15054.465,-7828.569,-7828.569,-7828.569,-7828.569,-7828.569,-7828.569,0.0,0.0,0.0,7220.2354,85581_CL02_GT,2023-08-01,Forecast,202309,,,
2023-08-11,15079.255,-284.08148,17802.56,15073.189,15085.574,-6518.4873,-6518.4873,-6518.4873,-6518.4873,-6518.4873,-6518.4873,0.0,0.0,0.0,8560.768,85581_CL02_GT,2023-08-11,Forecast,202309,,,
2023-08-21,15109.706,2485.1174,20592.938,15102.988,15116.676,-3823.701,-3823.701,-3823.701,-3823.701,-3823.701,-3823.701,0.0,0.0,0.0,11286.005,85581_CL02_GT,2023-08-21,Forecast,202309,,,
2023-09-01,15143.202,3915.604,22309.088,15135.69,15150.924,-1527.3605,-1527.3605,-1527.3605,-1527.3605,-1527.3605,-1527.3605,0.0,0.0,0.0,13615.842,85581_CL02_GT,2023-09-01,Forecast,202309,,,
2023-09-11,15173.653,4410.3486,22787.254,15165.421,15182.062,-1418.6119,-1418.6119,-1418.6119,-1418.6119,-1418.6119,-1418.6119,0.0,0.0,0.0,13755.041,85581_CL02_GT,2023-09-11,Forecast,202309,,,
2023-09-21,15204.1045,5553.6396,22570.895,15195.156,15213.328,-1276.3463,-1276.3463,-1276.3463,-1276.3463,-1276.3463,-1276.3463,0.0,0.0,0.0,13927.758,85581_CL02_GT,2023-09-21,Forecast,202309,,,
2023-10-01,15234.555,5462.697,23518.998,15224.693,15244.538,-280.18115,-280.18115,-280.18115,-280.18115,-280.18115,-280.18115,0.0,0.0,0.0,14954.374,85581_CL02_GT,2023-10-01,Forecast,202309,,,
2023-10-11,15265.006,6415.537,23697.732,15254.482,15275.892,-185.09813,-185.09813,-185.09813,-185.09813,-185.09813,-185.09813,0.0,0.0,0.0,15079.908,85581_CL02_GT,2023-10-11,Forecast,202309,,,
2023-10-21,15295.457,5328.6323,23574.719,15284.244,15307.041,-898.18604,-898.18604,-898.18604,-898.18604,-898.18604,-898.18604,0.0,0.0,0.0,14397.271,85581_CL02_GT,2023-10-21,Forecast,202309,,,
2023-11-01,15328.953,4152.148,23782.854,15316.944,15341.319,-715.4275,-715.4275,-715.4275,-715.4275,-715.4275,-715.4275,0.0,0.0,0.0,14613.525,85581_CL02_GT,2023-11-01,Forecast,202309,,,
2023-11-11,15359.404,4834.749,23241.193,15346.73,15372.66,-1094.3647,-1094.3647,-1094.3647,-1094.3647,-1094.3647,-1094.3647,0.0,0.0,0.0,14265.039,85581_CL02_GT,2023-11-11,Forecast,202309,,,
2023-11-21,15389.855,3553.4102,20795.96,15376.459,15403.853,-3238.98,-3238.98,-3238.98,-3238.98,-3238.98,-3238.98,0.0,0.0,0.0,12150.875,85581_CL02_GT,2023-11-21,Forecast,202309,,,
2023-12-01,15420.306,3317.0002,20465.412,15406.185,15434.884,-4116.3657,-4116.3657,-4116.3657,-4116.3657,-4116.3657,-4116.3657,0.0,0.0,0.0,11303.94,85581_CL02_GT,2023-12-01,Forecast,202309,,,
2023-12-11,15450.757,4338.95,23300.758,15435.859,15466.08,-2017.3477,-2017.3477,-2017.3477,-2017.3477,-2017.3477,-2017.3477,0.0,0.0,0.0,13433.409,85581_CL02_GT,2023-12-11,Forecast,202309,,,
2023-12-21,15481.208,6184.383,24148.762,15465.407,15497.318,-368.84775,-368.84775,-368.84775,-368.84775,-368.84775,-368.84775,0.0,0.0,0.0,15112.36,85581_CL02_GT,2023-12-21,Forecast,202309,,,
2024-01-01,15514.704,5334.7793,24067.523,15497.925,15531.634,-1103.2576,-1103.2576,-1103.2576,-1103.2576,-1103.2576,-1103.2576,0.0,0.0,0.0,14411.446,85581_CL02_GT,2024-01-01,Forecast,202309,,,
2024-01-11,15545.155,5968.6084,23811.008,15527.412,15563.11,-799.3401,-799.3401,-799.3401,-799.3401,-799.3401,-799.3401,0.0,0.0,0.0,14745.814,85581_CL02_GT,2024-01-11,Forecast,202309,,,
2024-01-21,15575.606,7244.083,26106.422,15557.166,15594.777,1150.6757,1150.6757,1150.6757,1150.6757,1150.6757,1150.6757,0.0,0.0,0.0,16726.281,85581_CL02_GT,2024-01-21,Forecast,202309,,,
2024-02-01,15609.103,8066.253,26949.78,15589.861,15629.137,2261.6035,2261.6035,2261.6035,2261.6035,2261.6035,2261.6035,0.0,0.0,0.0,17870.705,85581_CL02_GT,2024-02-01,Forecast,202309,,,
2024-02-11,15639.553,10549.759,27874.9,15619.393,15660.46,3455.416,3455.416,3455.416,3455.416,3455.416,3455.416,0.0,0.0,0.0,19094.969,85581_CL02_GT,2024-02-11,Forecast,202309,,,
2024-02-21,15670.004,13186.27,31646.895,15649.016,15691.897,6924.3438,6924.3438,6924.3438,6924.3438,6924.3438,6924.3438,0.0,0.0,0.0,22594.348,85581_CL02_GT,2024-02-21,Forecast,202309,,,
2024-03-01,15697.41,16477.0,34483.242,15675.351,15720.031,9678.618,9678.618,9678.618,9678.618,9678.618,9678.618,0.0,0.0,0.0,25376.027,85581_CL02_GT,2024-03-01,Forecast,202309,,,
2024-03-11,15727.861,15974.459,35088.49,15705.063,15751.435,9716.3545,9716.3545,9716.3545,9716.3545,9716.3545,9716.3545,0.0,0.0,0.0,25444.215,85581_CL02_GT,2024-03-11,Forecast,202309,,,
2024-03-21,15758.312,15828.804,34611.953,15734.742,15782.821,9020.946,9020.946,9020.946,9020.946,9020.946,9020.946,0.0,0.0,0.0,24779.258,85581_CL02_GT,2024-03-21,Forecast,202309,,,
2020-01-21,22617.588,4337.429,40354.125,22617.588,22617.588,736.408,736.408,736.408,736.408,736.408,736.408,0.0,0.0,0.0,23353.996,85581_CL03_GT,2020-01-21,History,202309,,,
2020-02-01,22607.178,13780.644,48575.258,22607.178,22607.178,6791.949,6791.949,6791.949,6791.949,6791.949,6791.949,0.0,0.0,0.0,29399.127,85581_CL03_GT,2020-02-01,History,202309,,,
2020-02-11,22597.713,10009.966,45854.645,22597.713,22597.713,5247.2974,5247.2974,5247.2974,5247.2974,5247.2974,5247.2974,0.0,0.0,0.0,27845.01,85581_CL03_GT,2020-02-11,History,202309,,,
2020-02-21,22588.248,9392.616,45625.633,22588.248,22588.248,4385.9824,4385.9824,4385.9824,4385.9824,4385.9824,4385.9824,0.0,0.0,0.0,26974.23,85581_CL03_GT,2020-02-21,History,202309,,,
2020-03-01,22579.73,12644.702,48934.137,22579.73,22579.73,8983.038,8983.038,8983.038,8983.038,8983.038,8983.038,0.0,0.0,0.0,31562.77,85581_CL03_GT,2020-03-01,History,202309,,,
2020-03-11,22570.266,16637.242,52798.53,22570.266,22570.266,13226.912,13226.912,13226.912,13226.912,13226.912,13226.912,0.0,0.0,0.0,35797.18,85581_CL03_GT,2020-03-11,History,202309,,,
2020-03-21,22560.8,19173.861,52900.875,22560.8,22560.8,12644.528,12644.528,12644.528,12644.528,12644.528,12644.528,0.0,0.0,0.0,35205.33,85581_CL03_GT,2020-03-21,History,202309,,,
2020-04-01,22550.39,18551.162,55248.65,22550.39,22550.39,14305.442,14305.442,14305.442,14305.442,14305.442,14305.442,0.0,0.0,0.0,36855.832,85581_CL03_GT,2020-04-01,History,202309,,,
2020-04-11,22540.926,21789.79,60000.848,22540.926,22540.926,17552.074,17552.074,17552.074,17552.074,17552.074,17552.074,0.0,0.0,0.0,40093.0,85581_CL03_GT,2020-04-11,History,202309,,,
2020-04-21,22531.46,16502.188,54065.117,22531.46,22531.46,13376.222,13376.222,13376.222,13376.222,13376.222,13376.222,0.0,0.0,0.0,35907.684,85581_CL03_GT,2020-04-21,History,202309,,,
2020-05-01,22521.996,8288.606,44125.34,22521.996,22521.996,3792.2197,3792.2197,3792.2197,3792.2197,3792.2197,3792.2197,0.0,0.0,0.0,26314.217,85581_CL03_GT,2020-05-01,History,202309,,,
2020-05-11,22512.533,3938.4932,38737.676,22512.533,22512.533,-1348.2485,-1348.2485,-1348.2485,-1348.2485,-1348.2485,-1348.2485,0.0,0.0,0.0,21164.283,85581_CL03_GT,2020-05-11,History,202309,,,
2020-05-21,22503.068,1794.0382,37617.39,22503.068,22503.068,-2258.258,-2258.258,-2258.258,-2258.258,-2258.258,-2258.258,0.0,0.0,0.0,20244.81,85581_CL03_GT,2020-05-21,History,202309,,,
2020-06-01,22492.656,-153.92746,35587.887,22492.656,22492.656,-5289.9756,-5289.9756,-5289.9756,-5289.9756,-5289.9756,-5289.9756,0.0,0.0,0.0,17202.682,85581_CL03_GT,2020-06-01,History,202309,,,
2020-06-11,22483.193,-3609.9006,32538.738,22483.193,22483.193,-7736.3354,-7736.3354,-7736.3354,-7736.3354,-7736.3354,-7736.3354,0.0,0.0,0.0,14746.857,85581_CL03_GT,2020-06-11,History,202309,,,
2020-06-21,22473.729,-3155.8372,32977.52,22473.729,22473.729,-7339.003,-7339.003,-7339.003,-7339.003,-7339.003,-7339.003,0.0,0.0,0.0,15134.725,85581_CL03_GT,2020-06-21,History,202309,,,
2020-07-01,22464.264,-4148.288,30614.21,22464.264,22464.264,-8483.632,-8483.632,-8483.632,-8483.632,-8483.632,-8483.632,0.0,0.0,0.0,13980.632,85581_CL03_GT,2020-07-01,History,202309,,,
2020-07-11,22454.799,-8003.601,27870.672,22454.799,22454.799,-12306.474,-12306.474,-12306.474,-12306.474,-12306.474,-12306.474,0.0,0.0,0.0,10148.325,85581_CL03_GT,2020-07-11,History,202309,,,
2020-07-21,22445.334,-10193.718,27041.62,22445.334,22445.334,-13828.99,-13828.99,-13828.99,-13828.99,-13828.99,-13828.99,0.0,0.0,0.0,8616.345,85581_CL03_GT,2020-07-21,History,202309,,,
2020-08-01,22434.924,-7473.993,29314.9,22434.924,22434.924,-11760.209,-11760.209,-11760.209,-11760.209,-11760.209,-11760.209,0.0,0.0,0.0,10674.715,85581_CL03_GT,2020-08-01,History,202309,,,
2020-08-11,22425.459,-5272.382,30227.324,22425.459,22425.459,-9398.56,-9398.56,-9398.56,-9398.56,-9398.56,-9398.56,0.0,0.0,0.0,13026.9,85581_CL03_GT,2020-08-11,History,202309,,,
2020-08-21,22415.994,-1452.723,35254.45,22415.994,22415.994,-5901.064,-5901.064,-5901.064,-5901.064,-5901.064,-5901.064,0.0,0.0,0.0,16514.932,85581_CL03_GT,2020-08-21,History,202309,,,
2020-09-01,22405.584,1718.9022,38694.293,22405.584,22405.584,-1584.4546,-1584.4546,-1584.4546,-1584.4546,-1584.4546,-1584.4546,0.0,0.0,0.0,20821.129,85581_CL03_GT,2020-09-01,History,202309,,,
2020-09-11,22396.12,2862.0234,37973.062,22396.12,22396.12,-1529.1587,-1529.1587,-1529.1587,-1529.1587,-1529.1587,-1529.1587,0.0,0.0,0.0,20866.96,85581_CL03_GT,2020-09-11,History,202309,,,
2020-09-21,22386.654,1199.3411,37958.387,22386.654,22386.654,-3351.0352,-3351.0352,-3351.0352,-3351.0352,-3351.0352,-3351.0352,0.0,0.0,0.0,19035.62,85581_CL03_GT,2020-09-21,History,202309,,,
2020-10-01,22377.191,2315.2737,38223.53,22377.191,22377.191,-1626.5529,-1626.5529,-1626.5529,-1626.5529,-1626.5529,-1626.5529,0.0,0.0,0.0,20750.639,85581_CL03_GT,2020-10-01,History,202309,,,
2020-10-11,22367.727,7613.844,43781.02,22367.727,22367.727,1914.9305,1914.9305,1914.9305,1914.9305,1914.9305,1914.9305,0.0,0.0,0.0,24282.656,85581_CL03_GT,2020-10-11,History,202309,,,
2020-10-21,22358.262,6893.101,42288.266,22358.262,22358.262,2553.39,2553.39,2553.39,2553.39,2553.39,2553.39,0.0,0.0,0.0,24911.652,85581_CL03_GT,2020-10-21,History,202309,,,
2020-11-01,22347.852,4638.3374,40871.215,22347.852,22347.852,1370.9528,1370.9528,1370.9528,1370.9528,1370.9528,1370.9528,0.0,0.0,0.0,23718.803,85581_CL03_GT,2020-11-01,History,202309,,,
2020-11-11,22338.387,4652.6353,39365.67,22338.387,22338.387,-283.56384,-283.56384,-283.56384,-283.56384,-283.56384,-283.56384,0.0,0.0,0.0,22054.822,85581_CL03_GT,2020-11-11,History,202309,,,
2020-11-21,22328.922,374.73016,36913.07,22328.922,22328.922,-4603.1396,-4603.1396,-4603.1396,-4603.1396,-4603.1396,-4603.1396,0.0,0.0,0.0,17725.783,85581_CL03_GT,2020-11-21,History,202309,,,
2020-12-01,22319.457,-3262.4612,33080.04,22319.457,22319.457,-7222.689,-7222.689,-7222.689,-7222.689,-7222.689,-7222.689,0.0,0.0,0.0,15096.769,85581_CL03_GT,2020-12-01,History,202309,,,
2020-12-11,22309.992,1818.8109,37101.547,22309.992,22309.992,-2199.3535,-2199.3535,-2199.3535,-2199.3535,-2199.3535,-2199.3535,0.0,0.0,0.0,20110.639,85581_CL03_GT,2020-12-11,History,202309,,,
2020-12-21,22300.53,7030.301,44330.203,22300.53,22300.53,3775.8887,3775.8887,3775.8887,3775.8887,3775.8887,3775.8887,0.0,0.0,0.0,26076.418,85581_CL03_GT,2020-12-21,History,202309,,,
2021-01-01,22290.117,3605.176,41119.9,22290.117,22290.117,702.95856,702.95856,702.95856,702.95856,702.95856,702.95856,0.0,0.0,0.0,22993.076,85581_CL03_GT,2021-01-01,History,202309,,,
2021-01-11,22280.652,659.20166,36336.65,22280.652,22280.652,-3217.227,-3217.227,-3217.227,-3217.227,-3217.227,-3217.227,0.0,0.0,0.0,19063.426,85581_CL03_GT,2021-01-11,History,202309,,,
2021-01-21,22271.19,5138.311,42805.92,22271.19,22271.19,1275.6908,1275.6908,1275.6908,1275.6908,1275.6908,1275.6908,0.0,0.0,0.0,23546.879,85581_CL03_GT,2021-01-21,History,202309,,,
2021-02-01,22260.777,11086.428,47532.242,22260.777,22260.777,6901.5654,6901.5654,6901.5654,6901.5654,6901.5654,6901.5654,0.0,0.0,0.0,29162.344,85581_CL03_GT,2021-02-01,History,202309,,,
2021-02-11,22251.312,8834.616,45049.98,22251.312,22251.312,5012.749,5012.749,5012.749,5012.749,5012.749,5012.749,0.0,0.0,0.0,27264.062,85581_CL03_GT,2021-02-11,History,202309,,,
2021-02-21,22241.85,8856.812,44565.387,22241.85,22241.85,4603.445,4603.445,4603.445,4603.445,4603.445,4603.445,0.0,0.0,0.0,26845.293,85581_CL03_GT,2021-02-21,History,202309,,,
2021-03-01,22234.277,10980.443,48935.65,22234.277,22234.277,8826.378,8826.378,8826.378,8826.378,8826.378,8826.378,0.0,0.0,0.0,31060.654,85581_CL03_GT,2021-03-01,History,202309,,,
2021-03-11,22224.812,18189.58,52993.96,22224.812,22224.812,13192.099,13192.099,13192.099,13192.099,13192.099,13192.099,0.0,0.0,0.0,35416.91,85581_CL03_GT,2021-03-11,History,202309,,,
2021-03-21,22215.348,16536.607,52873.605,22215.348,22215.348,12668.329,12668.329,12668.329,12668.329,12668.329,12668.329,0.0,0.0,0.0,34883.676,85581_CL03_GT,2021-03-21,History,202309,,,
2021-04-01,22204.938,17799.248,54502.79,22204.938,22204.938,14208.134,14208.134,14208.134,14208.134,14208.134,14208.134,0.0,0.0,0.0,36413.07,85581_CL03_GT,2021-04-01,History,202309,,,
2021-04-11,22195.473,21243.264,57688.13,22195.473,22195.473,17534.197,17534.197,17534.197,17534.197,17534.197,17534.197,0.0,0.0,0.0,39729.67,85581_CL03_GT,2021-04-11,History,202309,,,
2021-04-21,22186.008,18710.729,54313.062,22186.008,22186.008,13587.72,13587.72,13587.72,13587.72,13587.72,13587.72,0.0,0.0,0.0,35773.727,85581_CL03_GT,2021-04-21,History,202309,,,
2021-05-01,22176.543,7128.359,44303.086,22176.543,22176.543,4007.6113,4007.6113,4007.6113,4007.6113,4007.6113,4007.6113,0.0,0.0,0.0,26184.156,85581_CL03_GT,2021-05-01,History,202309,,,
2021-05-11,22167.08,2281.008,39223.47,22167.08,22167.08,-1299.2478,-1299.2478,-1299.2478,-1299.2478,-1299.2478,-1299.2478,0.0,0.0,0.0,20867.832,85581_CL03_GT,2021-05-11,History,202309,,,
2021-05-21,22157.615,2085.2961,38969.52,22157.615,22157.615,-2227.6943,-2227.6943,-2227.6943,-2227.6943,-2227.6943,-2227.6943,0.0,0.0,0.0,19929.92,85581_CL03_GT,2021-05-21,History,202309,,,
2021-06-01,22147.203,-1354.258,34701.36,22147.203,22147.203,-5199.861,-5199.861,-5199.861,-5199.861,-5199.861,-5199.861,0.0,0.0,0.0,16947.344,85581_CL03_GT,2021-06-01,History,202309,,,
2021-06-11,22137.74,-4562.383,32227.379,22137.74,22137.74,-7717.083,-7717.083,-7717.083,-7717.083,-7717.083,-7717.083,0.0,0.0,0.0,14420.656,85581_CL03_GT,2021-06-11,History,202309,,,
2021-06-21,22128.275,-1765.6461,32876.855,22128.275,22128.275,-7352.635,-7352.635,-7352.635,-7352.635,-7352.635,-7352.635,0.0,0.0,0.0,14775.641,85581_CL03_GT,2021-06-21,History,202309,,,
2021-07-01,22118.81,-4640.964,31570.6,22118.81,22118.81,-8408.021,-8408.021,-8408.021,-8408.021,-8408.021,-8408.021,0.0,0.0,0.0,13710.789,85581_CL03_GT,2021-07-01,History,202309,,,
2021-07-11,22109.346,-8806.962,28151.033,22109.346,22109.346,-12218.434,-12218.434,-12218.434,-12218.434,-12218.434,-12218.434,0.0,0.0,0.0,9890.912,85581_CL03_GT,2021-07-11,History,202309,,,
2021-07-21,22099.88,-10209.549,26449.902,22099.88,22099.88,-13842.812,-13842.812,-13842.812,-13842.812,-13842.812,-13842.812,0.0,0.0,0.0,8257.07,85581_CL03_GT,2021-07-21,History,202309,,,
2021-08-01,22089.47,-6601.8037,28188.807,22089.47,22089.47,-11819.839,-11819.839,-11819.839,-11819.839,-11819.839,-11819.839,0.0,0.0,0.0,10269.632,85581_CL03_GT,2021-08-01,History,202309,,,
2021-08-11,22080.006,-4601.8022,30263.691,22080.006,22080.006,-9463.365,-9463.365,-9463.365,-9463.365,-9463.365,-9463.365,0.0,0.0,0.0,12616.641,85581_CL03_GT,2021-08-11,History,202309,,,
2021-08-21,22070.541,-2235.228,33839.65,22070.541,22070.541,-6009.8296,-6009.8296,-6009.8296,-6009.8296,-6009.8296,-6009.8296,0.0,0.0,0.0,16060.712,85581_CL03_GT,2021-08-21,History,202309,,,
2021-09-01,22060.13,1233.7416,39091.555,22060.13,22060.13,-1645.7002,-1645.7002,-1645.7002,-1645.7002,-1645.7002,-1645.7002,0.0,0.0,0.0,20414.43,85581_CL03_GT,2021-09-01,History,202309,,,
2021-09-11,22050.666,3893.2747,38235.227,22050.666,22050.666,-1482.219,-1482.219,-1482.219,-1482.219,-1482.219,-1482.219,0.0,0.0,0.0,20568.447,85581_CL03_GT,2021-09-11,History,202309,,,
2021-09-21,22041.201,-226.26663,35512.54,22041.201,22041.201,-3335.5957,-3335.5957,-3335.5957,-3335.5957,-3335.5957,-3335.5957,0.0,0.0,0.0,18705.605,85581_CL03_GT,2021-09-21,History,202309,,,
